Time,x,y,z,dx,dy,dz
2014-03-07 22:20:00,18161.788999529577,38059.184507717247,908.50054807000004,0.0020098550405011203,-0.00077268311554032864,-0.057872598999999997
2014-03-07 22:25:00,18162.409135161717,38058.940855284185,890.92780200000004,0.0020073590999038935,-0.00079394098752412967,-0.059306761000000006
2014-03-07 22:30:00,18163.028169496665,38058.690687622751,872.92894704000003,0.0020032241473381873,-0.00081648537830898455,-0.060712619000000016
2014-03-07 22:35:00,18163.645711787191,38058.433571326226,854.51257361,0.0019973786952963294,-0.00084027568148333865,-0.062089499000000006
2014-03-07 22:40:00,18164.261350132143,38058.169085489491,835.68747200999996,0.0019897518754155665,-0.00086527014537548695,-0.063436744000000003
2014-03-07 22:45:00,18164.874317212296,38057.896982660583,816.46262824999997,0.0019802784878626242,-0.00089141996018463911,-0.064753705999999994
2014-03-07 22:50:00,18165.484272578797,38057.61681693259,796.84721979999995,0.0019688938940887763,-0.00091867523446092462,-0.066039756000000005
2014-03-07 22:55:00,18166.090410203229,38057.328371352429,776.85061124000003,0.0019555353441450683,-0.00094698095396358471,-0.067294277
2014-03-07 23:00:00,18166.69235253011,38057.031232582754,756.48234978999994,0.0019401438274895487,-0.00097627974268679849,-0.068516668000000003
2014-03-07 23:05:00,18167.289258081997,38056.725218290128,735.75216080999996,0.001922662971604007,-0.0010065101712488859,-0.069706343000000004
2014-03-07 23:10:00,18167.880715645751,38056.409951727437,714.66994320000003,0.0019030409988823117,-0.0010376088489975801,-0.070862731999999998
2014-03-07 23:15:00,18168.465851975096,38056.085289064547,693.24576462000005,0.0018812264491612882,-0.001069507478389453,-0.071985280000000013
2014-03-07 23:20:00,18169.044114343244,38055.750947201435,671.48985682,0.0018571749028941903,-0.0011021363882619646,-0.073073448999999999
2014-03-07 23:25:00,18169.614936653332,38055.406664462877,649.41261069999996,0.0018308427604279132,-0.0011354230422737734,-0.074126714999999996
2014-03-07 23:30:00,18170.177405548442,38055.052361394934,627.02457139000001,0.0018021906484052494,-0.0011692921445102102,-0.075144575000000005
2014-03-07 23:35:00,18170.731043073723,38054.687768353659,604.33643327000004,0.0017711835453492651,-0.0012036639614914882,-0.07612653799999998
2014-03-07 23:40:00,18171.274914617894,38054.312852719195,581.35903485999995,0.0017377891390626449,-0.0012384593925221284,-0.077072132000000002
2014-03-07 23:45:00,18171.808523294843,38053.927393026795,558.10335366000004,0.0017019796605570634,-0.0012735958750309457,-0.077980905000000003
2014-03-07 23:50:00,18172.330917986699,38053.531406189475,534.58050098000001,0.0016637332959881287,-0.0013089877075939242,-0.078852418000000007
2014-03-07 23:55:00,18172.841587715509,38053.124721472515,510.80171657,0.0016230290084008124,-0.001344550255867371,-0.079686251999999999
2014-03-08 00:00:00,18173.339569758584,38052.707407575617,486.77836336000001,0.0015798539218081311,-0.0013801946473131466,-0.080482005999999995
2014-03-08 00:05:00,18173.824232455929,38052.279399899759,462.52192200000002,0.0015341941833436001,-0.0014158303625648235,-0.081239297000000002
2014-03-08 00:10:00,18174.294941574441,38051.840660888272,438.04398538999999,0.0014860461053316006,-0.0014513681396719795,-0.081957760000000004
2014-03-08 00:15:00,18174.750726702285,38051.391340383787,413.35625321999999,0.0014354065189645889,-0.0014867146966852723,-0.082637048000000005
2014-03-08 00:20:00,18175.191064095525,38050.931402654191,388.47052631999998,0.0013822788244181505,-0.0015217787696228361,-0.083276833999999994
